,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
2487,ST,2023-09-10,78.5,-1.31,5.8,"Whitlock, Garrett",668939,676477,,called_strike,,,,,6,Adley Rutschman flies out to left fielder Wilyer Abreu.,R,L,R,BOS,BAL,S,,,0,0,2023,1.03,-0.15,0.69,2.41,,,602104,0,8,Top,,,,,624512,,,2.458095361866235,-114.197892395798,-0.1082810686592858,8.441298885115506,23.413982411518152,-33.68656796920333,3.38,1.63,,,,79.5,2153,7.2,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.25,,,,,,,,63,1,Sweeper,7,3,3,7,3,7,3,7,Strategic,Standard,45,0.0,-0.054
2511,SI,2023-09-10,94.3,-1.31,5.72,"Whitlock, Garrett",602104,676477,walk,ball,,,,,9,Ramon Urias walks.,R,R,R,BOS,BAL,B,,,3,1,2023,-1.22,1.27,0.81,1.51,,,,0,8,Top,,,,,624512,,,8.416730017638178,-136.87917931579975,-8.221770096652392,-17.237053538327878,29.91743295419966,-14.487233742816402,3.06,1.49,,,,96.0,2173,7.4,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.1,,,0.7,1,0,0,,62,5,Sinker,7,3,3,7,3,7,3,7,Standard,Standard,231,-0.022,0.229
2616,CH,2023-09-10,81.5,-1.17,5.86,"Whitlock, Garrett",602104,676477,,ball,,,,,14,Ramon Urias walks.,R,R,R,BOS,BAL,B,,,2,1,2023,-1.47,0.49,0.35,0.76,,,,0,8,Top,,,,,624512,,,6.362073760802584,-118.37460225029248,-5.865957959154786,-15.075327088284672,23.169791817947296,-26.630039651298627,3.11,1.52,,,,82.8,2274,7.3,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.18,,,,,,,,62,4,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,251,0.0,0.12
2660,CH,2023-09-10,82.7,-1.22,5.94,"Whitlock, Garrett",602104,676477,,ball,,,,,11,Ramon Urias walks.,R,R,R,BOS,BAL,B,,,1,1,2023,-1.28,0.74,-1.98,2.93,,,,0,8,Top,,,,,624512,,,0.8009732239916666,-120.39730685303364,-1.8073346282840723,-12.617810600110072,24.43426724380725,-24.89998852958641,3.06,1.49,,,,84.0,2086,7.2,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.3,,,,,,,,62,3,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,250,0.0,0.051
2768,SI,2023-09-10,94.2,-1.27,5.7,"Whitlock, Garrett",602104,676477,,called_strike,,,,,9,Ramon Urias walks.,R,R,R,BOS,BAL,S,,,1,0,2023,-1.22,1.19,0.52,1.97,,,,0,8,Top,,,,,624512,,,7.497271911554688,-136.82780097544077,-6.731344633295709,-16.93039038207775,30.035932954653827,-15.881979395707846,3.21,1.57,,,,95.9,2129,7.4,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.12,,,,,,,,62,2,Sinker,7,3,3,7,3,7,3,7,Standard,Standard,231,0.0,-0.047
2811,ST,2023-09-10,76.2,-1.33,5.9,"Whitlock, Garrett",602104,676477,,ball,,,,,11,Ramon Urias walks.,R,R,R,BOS,BAL,B,,,0,0,2023,1.0,-0.34,-1.45,4.1,,,,0,8,Top,,,,,624512,,,-2.100749539690431,-110.7983957386955,3.978084593463679,8.635168481971554,19.83639509138088,-35.93319615977506,3.0,1.4,,,,77.3,1962,7.1,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.41,,,,,,,,62,1,Sweeper,7,3,3,7,3,7,3,7,Standard,Standard,47,0.0,0.037
1593,FC,2023-09-10,85.3,1.37,6.13,"Irvin, Cole",649966,608344,strikeout,called_strike,,,,,1,Luis Urias called out on strikes.,R,R,L,BOS,BAL,S,2,,1,2,2023,-0.15,0.13,-0.59,3.16,,,,2,7,Bot,,,,,668939,,,-4.32051663216064,-124.2318497662104,-0.9987766120299116,-0.7057198897721231,23.14064675031076,-30.81090884374932,3.06,1.47,,,,85.9,2212,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.0,,,0.0,1,0,0,,61,4,Cutter,7,3,7,3,3,7,7,3,Standard,Standard,171,-0.001,-0.075
1603,CH,2023-09-10,85.9,1.44,5.94,"Irvin, Cole",649966,608344,,ball,,,,,14,Luis Urias called out on strikes.,R,R,L,BOS,BAL,B,,,0,2,2023,1.09,0.77,1.08,1.05,,,,2,7,Bot,,,,,668939,,,-3.08656975306586,-125.02183889267351,-6.947959076396304,12.085498815967894,24.51504402583242,-22.931023687121424,3.24,1.57,,,,86.5,1664,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.9,,,,,,,,61,3,Changeup,7,3,7,3,3,7,7,3,Standard,Standard,127,0.0,0.009
1672,FF,2023-09-10,91.9,1.22,6.26,"Irvin, Cole",649966,608344,,called_strike,,,,,14,Luis Urias called out on strikes.,R,R,L,BOS,BAL,S,,,0,1,2023,1.08,1.25,1.23,2.07,,,,2,7,Bot,,,,,668939,,,-2.3431791695655617,-133.75008304055964,-7.509995282633107,13.484565947794737,28.56787944156324,-15.729196745963788,3.06,1.55,,,,92.4,1985,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.93,,,,,,,,61,2,4-Seam Fastball,7,3,7,3,3,7,7,3,Standard,Standard,144,0.0,-0.024
1707,FC,2023-09-10,85.6,1.25,6.15,"Irvin, Cole",649966,608344,,called_strike,,,,,1,Luis Urias called out on strikes.,R,R,L,BOS,BAL,S,,,0,0,2023,-0.32,0.26,-0.46,2.79,,,,2,7,Bot,,,,,668939,,,-3.3974586405879,-124.71932137269354,-2.241448377928439,-2.6605937838398286,24.037161523443803,-29.189561571195323,3.11,1.55,,,,86.0,2222,6.4,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.13,,,,,,,,61,1,Cutter,7,3,7,3,3,7,7,3,Standard,Standard,204,0.0,-0.017
1715,SI,2023-09-10,92.7,1.33,6.15,"Irvin, Cole",677800,608344,strikeout,swinging_strike,,,,,12,Wilyer Abreu strikes out swinging.,R,L,L,BOS,BAL,S,2,,3,2,2023,1.06,0.98,1.46,2.49,,,,1,7,Bot,,,,,668939,,,-1.9839790222544127,-135.05265808137509,-5.754208700906279,13.452968868237315,27.47938413361137,-19.19104258184328,3.35,1.6,,,,93.3,1948,6.4,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.07,,,0.0,1,0,0,,60,6,Sinker,7,3,7,3,3,7,7,3,Strategic,Standard,138,-0.002,-0.211
1786,SI,2023-09-10,93.1,1.02,6.31,"Irvin, Cole",677800,608344,,ball,,,,,11,Wilyer Abreu strikes out swinging.,R,L,L,BOS,BAL,B,,,2,2,2023,1.08,1.12,-1.33,2.79,,,,1,7,Bot,,,,,668939,,,-8.426164174434254,-135.38930473547063,-5.764258243471096,15.040671955892904,27.248258101320506,-17.34427641321554,3.33,1.75,,,,93.7,1955,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.97,,,,,,,,60,5,Sinker,7,3,7,3,3,7,7,3,Strategic,Standard,149,0.0,0.061
1788,FF,2023-09-10,92.5,1.21,6.24,"Irvin, Cole",677800,608344,,ball,,,,,11,Wilyer Abreu strikes out swinging.,R,L,L,BOS,BAL,B,,,1,2,2023,1.12,1.15,-0.11,3.63,,,,1,7,Bot,,,,,668939,,,-5.848434855850671,-134.6884406143646,-3.395813162642044,14.879487403261065,28.348442583160708,-17.582981975718553,3.41,1.75,,,,93.2,1927,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.92,,,,,,,,60,4,4-Seam Fastball,7,3,7,3,3,7,7,3,Strategic,Standard,143,0.0,0.029
1826,SI,2023-09-10,92.4,1.22,6.14,"Irvin, Cole",677800,608344,,called_strike,,,,,9,Wilyer Abreu strikes out swinging.,R,L,L,BOS,BAL,S,,,1,1,2023,1.24,1.05,0.31,1.71,,,,1,7,Bot,,,,,668939,,,-5.042491215303997,-134.3936254649554,-7.821939248384871,16.180881700438274,28.62336677848262,-17.885559539668854,3.47,1.75,,,,92.9,1912,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.95,,,,,,,,60,3,Sinker,7,3,7,3,3,7,7,3,Strategic,Standard,140,0.0,-0.044
1885,CU,2023-09-10,77.5,1.35,6.07,"Irvin, Cole",677800,608344,,ball,,,,,13,Wilyer Abreu strikes out swinging.,R,L,L,BOS,BAL,B,,,0,1,2023,-1.35,-0.62,-1.62,1.32,,,,1,7,Bot,,,,,668939,,,-3.8803366440508023,-112.80470729775212,-2.026012664700497,-10.65409621209611,22.264403325266315,-37.290655158488114,3.41,1.72,,,,77.4,2244,6.4,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.07,,,,,,,,60,2,Curveball,7,3,7,3,3,7,7,3,Strategic,Standard,318,0.0,0.02
1927,SI,2023-09-10,91.3,1.15,6.2,"Irvin, Cole",677800,608344,,called_strike,,,,,5,Wilyer Abreu strikes out swinging.,R,L,L,BOS,BAL,S,,,0,0,2023,1.18,0.98,-0.18,2.23,,,,1,7,Bot,,,,,668939,,,-5.914679820307454,-132.82561698549574,-6.2657066987175885,15.261879434585447,27.438100525209716,-19.4055568431653,3.35,1.65,,,,91.8,1883,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.01,,,,,,,,60,1,Sinker,7,3,7,3,3,7,7,3,Strategic,Standard,145,0.0,-0.026
1955,FC,2023-09-10,85.4,1.37,6.07,"Irvin, Cole",596115,608344,field_out,hit_into_play,,,,,4,"Trevor Story grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",R,R,L,BOS,BAL,X,5,ground_ball,0,0,2023,-0.31,0.44,-0.52,2.29,,,,0,7,Bot,102.3,174.34,,,668939,,,-3.846896354842596,-124.45645348922484,-3.573500458216963,-2.569959993565211,22.54008451046442,-27.10783476742607,3.52,1.67,41,90.5,-1,86.3,2171,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.95,0.271,0.25,0.0,1,0,0,2,59,1,Cutter,7,3,7,3,3,7,7,3,Standard,Standard,169,-0.003,-0.238
2943,SI,2023-09-10,95.4,-1.01,5.82,"Whitlock, Garrett",624428,676477,strikeout,called_strike,,,,,9,Adam Frazier called out on strikes.,R,L,R,BOS,BAL,S,2,,0,2,2023,-1.27,1.12,0.52,1.83,,,,2,7,Top,,,,,624512,,,7.027405506707003,-138.70355699396035,-7.51314785140399,-17.906262584304372,30.436947121266947,-16.250215718393594,3.22,1.44,,,,97.5,2090,7.5,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.03,,,0.0,1,0,0,,58,3,Sinker,7,3,3,7,3,7,3,7,Strategic,Standard,223,0.004,-0.065
3058,SI,2023-09-10,95.6,-1.23,5.75,"Whitlock, Garrett",624428,676477,,foul,,,,,2,Adam Frazier called out on strikes.,R,L,R,BOS,BAL,S,,,0,1,2023,-1.34,1.15,-0.03,3.1,,,,2,7,Top,,,,,624512,,,6.321936028092359,-139.0491905535938,-4.035160838682988,-18.751963907757418,31.67456281222174,-16.529562118456532,3.19,1.45,227,76.3,53,97.5,2121,7.4,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.05,,,,,,,,58,2,Sinker,7,3,3,7,3,7,3,7,Standard,Standard,229,0.0,-0.024
3149,CH,2023-09-10,83.0,-0.97,5.98,"Whitlock, Garrett",624428,676477,,called_strike,,,,,4,Adam Frazier called out on strikes.,R,L,R,BOS,BAL,S,,,0,0,2023,-1.52,0.6,-0.43,2.03,,,,2,7,Top,,,,,624512,,,4.301502301806443,-120.80512461302212,-3.782180983740135,-15.693959406412672,24.249937901027387,-25.787045682361335,3.19,1.35,,,,84.5,2211,7.3,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.16,,,,,,,,58,1,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,254,0.0,-0.017
3286,CH,2023-09-10,83.9,-0.98,5.97,"Whitlock, Garrett",543305,676477,field_out,hit_into_play,,,,,4,Aaron Hicks flies out to right fielder Alex Verdugo.,R,L,R,BOS,BAL,X,9,fly_ball,2,1,2023,-1.5,0.49,-0.35,2.28,,,,1,7,Top,172.1,113.86,,,624512,,,4.507963786920488,-122.03535766976168,-3.107288760145165,-15.869834258591284,24.7087111566342,-26.845578134438146,3.56,1.69,242,84.5,53,85.3,2203,7.3,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.24,0.031,0.041,0.0,1,0,0,3,57,4,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,247,0.009,-0.199
3347,ST,2023-09-10,78.8,-1.25,5.78,"Whitlock, Garrett",543305,676477,,ball,,,,,13,Aaron Hicks flies out to right fielder Alex Verdugo.,R,L,R,BOS,BAL,B,,,1,1,2023,1.31,-0.43,-0.94,2.64,,,,1,7,Top,,,,,624512,,,-1.799141944977909,-114.66017748816672,0.8553713993229002,11.881425236385237,22.32637587529444,-36.34086862743718,3.52,1.77,,,,79.8,2135,7.1,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.38,,,,,,,,57,3,Sweeper,7,3,3,7,3,7,3,7,Standard,Standard,44,0.0,0.034
3508,SI,2023-09-10,95.1,-1.06,5.74,"Whitlock, Garrett",543305,676477,,ball,,,,,14,Aaron Hicks flies out to right fielder Alex Verdugo.,R,L,R,BOS,BAL,B,,,0,1,2023,-1.26,1.12,1.63,1.62,,,,1,7,Top,,,,,624512,,,10.064499376220546,-138.08913513364988,-7.838363806034438,-18.229727018388125,28.494711765545592,-16.288256942899284,3.66,1.88,,,,97.2,2209,7.4,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.06,,,,,,,,57,2,Sinker,7,3,3,7,3,7,3,7,Standard,Standard,229,0.0,0.02
3543,CH,2023-09-10,83.9,-1.04,5.96,"Whitlock, Garrett",543305,676477,,swinging_strike,,,,,13,Aaron Hicks flies out to right fielder Alex Verdugo.,R,L,R,BOS,BAL,S,,,0,0,2023,-1.38,0.48,-0.45,1.52,,,,1,7,Top,,,,,624512,,,4.17250998658522,-122.00977609577085,-4.8569122232705055,-14.571794357744098,24.37565805595441,-26.66778288283348,3.56,1.69,,,,85.3,2209,7.3,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.22,,,,,,,,57,1,Changeup,7,3,3,7,3,7,3,7,Strategic,Standard,255,0.0,-0.026
3721,CH,2023-09-10,83.5,-0.91,5.93,"Whitlock, Garrett",669720,676477,strikeout,swinging_strike,,,,,13,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,2,,2,2,2023,-1.39,0.45,-0.46,0.97,,,,0,7,Top,,,,,624512,,,3.856800339660468,-121.43470060953469,-5.943572004987344,-14.533272165810605,23.736423555580306,-26.79898557164268,3.2,1.5,,,,85.1,2180,7.4,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.14,,,0.0,1,0,0,,56,6,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,254,0.014,-0.213
3844,ST,2023-09-10,80.3,-0.94,5.72,"Whitlock, Garrett",669720,676477,,ball,,,,,14,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,B,,,1,2,2023,0.96,-0.24,1.38,0.48,,,,0,7,Top,,,,,624512,,,3.383827305032168,-116.92637065187608,-4.525521686293917,8.134860136885662,22.091856703379364,-33.75229909589587,3.2,1.47,,,,81.8,2132,7.3,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.24,,,,,,,,56,5,Sweeper,7,3,3,7,3,7,3,7,Standard,Standard,40,0.0,0.04
3952,CH,2023-09-10,82.6,-0.98,5.99,"Whitlock, Garrett",669720,676477,,foul,,,,,7,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,,,1,2,2023,-1.51,0.27,-0.29,1.38,,,,0,7,Top,,,,,624512,,,4.613313321101857,-120.13355848656076,-4.548612053625979,-15.545651303496625,24.099065033595984,-28.860159272371405,3.2,1.5,3,68.3,-29,83.9,2154,7.3,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.22,,,,,,,,56,4,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,256,0.0,0.0
4059,ST,2023-09-10,77.7,-1.35,5.77,"Whitlock, Garrett",669720,676477,,foul,,,,,11,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,,,1,1,2023,1.11,-0.33,-0.94,2.52,,,,0,7,Top,,,,,624512,,,-1.1901319733073448,-113.1777165829968,0.5712933868183065,9.78069563792872,19.850710184205536,-35.36846690844022,3.2,1.5,144,83.0,12,79.2,2143,7.2,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.32,,,,,,,,56,3,Sweeper,7,3,3,7,3,7,3,7,Standard,Standard,52,0.0,-0.054
4204,SI,2023-09-10,94.0,-1.21,5.75,"Whitlock, Garrett",669720,676477,,foul_tip,,,,,4,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,,,1,0,2023,-1.25,1.29,-0.75,2.29,,,,0,7,Top,,,,,624512,,,4.041313317982915,-136.6782406998143,-6.219234218713961,-16.618988037704533,30.61650156238689,-14.88517053701517,3.2,1.5,,,,95.8,2133,7.4,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.11,,,,,,,,56,2,Sinker,7,3,3,7,3,7,3,7,Standard,Standard,229,0.0,-0.047
4304,SI,2023-09-10,93.9,-1.07,5.73,"Whitlock, Garrett",669720,676477,,ball,,,,,14,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,B,,,0,0,2023,-1.13,1.2,1.13,1.52,,,,0,7,Top,,,,,624512,,,8.355432386815947,-136.35003238483708,-7.971314522930918,-15.87493778814432,29.11317391464894,-15.613238366722744,3.16,1.53,,,,95.7,2089,7.4,716652,676477,624512,671213,649966,646240,596115,677800,678882,657077,53.13,,,,,,,,56,1,Sinker,7,3,3,7,3,7,3,7,Standard,Standard,232,0.0,0.037
2005,SI,2023-09-10,92.3,1.36,6.13,"Irvin, Cole",657077,608344,field_out,hit_into_play,,,,,6,Alex Verdugo grounds out to first baseman Ryan O'Hearn.,R,L,L,BOS,BAL,X,3,ground_ball,0,1,2023,1.29,0.88,0.35,2.29,,,,2,6,Bot,154.31,172.26,,,668939,,,-5.425330407958306,-134.23646150466396,-5.903673536680473,16.802726581671944,28.440052878640653,-20.393375394161488,3.56,1.63,2,77.6,-54,92.9,1869,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.87,0.249,0.224,0.0,1,0,0,2,55,2,Sinker,7,3,7,3,3,7,7,3,Standard,Standard,142,-0.002,-0.089
2065,CU,2023-09-10,76.2,1.49,5.93,"Irvin, Cole",657077,608344,,called_strike,,,,,9,Alex Verdugo grounds out to first baseman Ryan O'Hearn.,R,L,L,BOS,BAL,S,,,0,0,2023,-1.22,-0.55,0.37,1.78,,,,2,6,Bot,,,,,668939,,,-0.1736796391969903,-110.95093833167826,-0.6914937787699333,-10.020065172560065,19.95091335343981,-36.769436010406885,3.52,1.59,,,,76.3,2065,6.3,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.17,,,,,,,,55,1,Curveball,7,3,7,3,3,7,7,3,Standard,Standard,319,0.0,-0.017
2094,FC,2023-09-10,84.0,1.29,6.17,"Irvin, Cole",671213,608344,home_run,hit_into_play,,,,,5,Triston Casas homers (24) on a fly ball to left center field.   Ceddanne Rafaela scores.    Rafael Devers scores.,R,L,L,BOS,BAL,X,,fly_ball,1,0,2023,-0.16,-0.08,0.1,2.61,678882,646240,,2,6,Bot,81.03,42.68,,,668939,,,-2.4729564744459163,-122.49058358909215,-1.7890948331203105,-1.1410816356294415,22.11789871143753,-32.84997111284839,3.8,1.86,402,106.2,26,84.7,2200,6.4,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.09,0.937,1.826,2.0,1,0,3,6,54,2,Cutter,4,3,4,3,3,7,7,3,Standard,Standard,319,0.196,2.494
2153,SI,2023-09-10,93.3,1.09,6.28,"Irvin, Cole",671213,608344,,ball,,,,,12,Triston Casas homers (24) on a fly ball to left center field.   Ceddanne Rafaela scores.    Rafael Devers scores.,R,L,L,BOS,BAL,B,,,0,0,2023,1.33,0.8,0.71,4.02,678882,646240,,2,6,Bot,,,,,668939,,,-3.9298819798749354,-135.84456435613512,-1.8392791249323024,17.327535379893995,28.72965388989888,-22.11293112981831,3.89,1.82,,,,93.9,1892,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.98,,,,,,,,54,1,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,144,0.0,0.026
2190,SI,2023-09-10,93.5,1.02,6.25,"Irvin, Cole",457759,608344,strikeout,swinging_strike,,,,,12,Justin Turner strikes out swinging.,R,R,L,BOS,BAL,S,2,,1,2,2023,1.22,0.8,1.41,3.07,678882,646240,,1,6,Bot,,,,,668939,,,-1.685449464095323,-136.232962224545,-4.283843730918319,15.665485765253498,28.003603719591595,-21.460169465958916,3.4,1.59,,,,94.3,1820,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.94,,,0.0,1,0,0,,53,4,Sinker,4,3,4,3,3,4,4,3,Strategic,Standard,140,-0.072,-0.641
2236,SI,2023-09-10,92.9,1.26,6.08,"Irvin, Cole",457759,608344,,foul,,,,,14,Justin Turner strikes out swinging.,R,R,L,BOS,BAL,S,,,0,1,2023,1.15,1.07,1.13,2.05,678882,646240,,1,6,Bot,,,,,668939,,,-2.873157595899814,-135.115256774863,-6.912010755534045,14.744486839095943,29.34977419998905,-17.753404013344724,3.4,1.59,185,70.8,58,93.2,1917,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.02,,,,,,,,53,2,Sinker,4,3,4,3,3,4,4,3,Strategic,Standard,138,0.0,-0.131
2293,SI,2023-09-10,92.4,1.23,6.15,"Irvin, Cole",457759,608344,,called_strike,,,,,3,Justin Turner strikes out swinging.,R,R,L,BOS,BAL,S,,,0,0,2023,1.25,0.96,0.47,2.93,678882,646240,,1,6,Bot,,,,,668939,,,-4.681411248834582,-134.49256644363317,-4.51184641841501,16.133888668714345,29.053745436822503,-19.711413274399877,3.49,1.65,,,,92.9,1949,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.95,,,,,,,,53,1,Sinker,4,3,4,3,3,4,4,3,Strategic,Standard,144,0.0,-0.068
2363,FC,2023-09-10,82.8,1.45,6.01,"Irvin, Cole",646240,608344,field_error,hit_into_play,,,,,8,Rafael Devers reaches on a fielding error by first baseman Ryan O'Hearn.   Ceddanne Rafaela to 3rd.    Rafael Devers to 2nd.,R,L,L,BOS,BAL,X,3,ground_ball,1,0,2023,-0.32,-0.2,0.12,1.87,,,678882,1,6,Bot,152.79,172.26,,,668939,,,-2.4274389904732283,-120.61268890495232,-2.629619525943483,-2.714051253395804,22.797432979883126,-33.80556913897844,3.42,1.59,23,101.6,-4,83.6,2266,6.7,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.8,0.383,0.345,0.9,1,0,0,2,52,2,Cutter,4,3,4,3,3,4,4,3,Standard,Standard,303,0.077,0.481
2390,SI,2023-09-10,93.1,1.12,6.19,"Irvin, Cole",646240,608344,,ball,,,,,12,Rafael Devers reaches on a fielding error by first baseman Ryan O'Hearn.   Ceddanne Rafaela to 3rd.    Rafael Devers to 2nd.,R,L,L,BOS,BAL,B,,,0,0,2023,1.2,1.07,1.24,3.85,,,678882,1,6,Bot,,,,,668939,,,-2.34013240892849,-135.63977828186805,-2.604520981979787,15.266166272909931,29.996043299879727,-18.63284311860577,3.46,1.65,,,,93.7,1929,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.89,,,,,,,,52,1,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,144,0.0,0.042
2454,CH,2023-09-10,83.9,1.4,5.94,"Irvin, Cole",678882,608344,force_out,hit_into_play,,,,,9,"Ceddanne Rafaela grounds into a force out, third baseman Ramon Urias to second baseman Adam Frazier.   Reese McGuire out at 2nd.    Ceddanne Rafaela to 1st.",R,R,L,BOS,BAL,X,5,ground_ball,3,2,2023,1.19,0.56,0.3,1.77,,,624512,0,6,Bot,104.29,168.23,,,668939,,,-4.906511668476499,-122.0639535649648,-4.344289406033733,12.839628101944188,24.087741710043428,-25.967995385282315,3.29,1.49,5,85.2,-21,84.1,1449,6.5,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,54.03,0.086,0.084,0.0,1,0,0,2,51,6,Changeup,4,3,4,3,3,4,4,3,Standard,Standard,129,-0.029,-0.633
2516,SI,2023-09-10,92.2,1.01,6.17,"Irvin, Cole",678882,608344,,foul,,,,,6,"Ceddanne Rafaela grounds into a force out, third baseman Ramon Urias to second baseman Adam Frazier.   Reese McGuire out at 2nd.    Ceddanne Rafaela to 1st.",R,R,L,BOS,BAL,S,,,3,1,2023,1.25,1.03,0.55,2.67,,,624512,0,6,Bot,,,,,668939,,,-3.940050240307893,-134.16440828690142,-5.355028505868269,16.011218736279417,28.47206198148008,-18.764165439214484,3.29,1.49,261,76.9,36,92.9,1884,6.7,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.84,,,,,,,,51,5,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,145,0.0,-0.095
2595,FF,2023-09-10,90.9,1.11,6.12,"Irvin, Cole",678882,608344,,ball,,,,,11,"Ceddanne Rafaela grounds into a force out, third baseman Ramon Urias to second baseman Adam Frazier.   Reese McGuire out at 2nd.    Ceddanne Rafaela to 1st.",R,R,L,BOS,BAL,B,,,2,1,2023,1.02,1.15,-0.96,2.93,,,624512,0,6,Bot,,,,,668939,,,-7.41922710437797,-132.2380089520497,-4.601628118928858,13.51989751451639,27.455364252484756,-17.826404194096472,3.28,1.59,,,,91.5,1854,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.89,,,,,,,,51,4,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,139,0.0,0.152
2680,FF,2023-09-10,93.6,1.17,6.19,"Irvin, Cole",678882,608344,,ball,,,,,12,"Ceddanne Rafaela grounds into a force out, third baseman Ramon Urias to second baseman Adam Frazier.   Reese McGuire out at 2nd.    Ceddanne Rafaela to 1st.",R,R,L,BOS,BAL,B,,,1,1,2023,1.06,1.14,1.05,3.81,,,624512,0,6,Bot,,,,,668939,,,-2.657439593684108,-136.32502872933495,-2.960204308877013,13.769021253554826,29.323851717691685,-17.491569591182213,3.31,1.59,,,,94.3,1967,6.6,716652,608344,668939,656811,624428,602104,683002,669720,656775,543305,53.91,,,,,,,,51,3,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,139,0.0,0.063
